,BOS,DAL,DET,HOU,IND,MIA,OKC,TOR,ATL,CLE,DEN,GSW,LAC,LAL,MEM,MIL,MIN,NOP,NYK,ORL,PHI,PHX,POR,SAC,UTA,WAS,BKN,SAS,CHA,CHI
0,1.0,0.04059539918809202,0.03969327920613442,0.0027063599458728013,0.014884979702300407,0.010825439783491205,0.037889039242219216,0.0027063599458728013,0.03247631935047361,0.025259359494812814,0.018944519621109608,0.010825439783491205,0.029769959404600813,0.029769959404600813,0.05412719891745603,0.029769959404600813,0.04059539918809202,0.0,0.08119079837618404,0.05593143888137123,0.037889039242219216,0.027063599458728015,0.005412719891745603,0.14614343707713126,0.0,0.016238159675236806,0.02165087956698241,0.037889039242219216,0.07577807848443843,0.07397383852052324
1,0.0,1.0,0.14078674948240166,0.0,0.041407867494824016,0.0,0.039337474120082816,0.041407867494824016,0.0,0.0,0.05797101449275363,0.0,0.07177363699102829,0.01932367149758454,0.09109730848861285,0.13250517598343686,0.0,0.022084195997239476,0.0,0.12422360248447206,0.0,0.0,0.0,0.01932367149758454,0.0,0.15320910973084886,0.0,0.012422360248447206,0.033126293995859216,0.0
2,0.02129925452609158,0.0,1.0,0.04472843450479232,0.07507987220447283,0.020766773162939293,0.0031948881789137375,0.0,0.043130990415335455,0.017571884984025555,0.0,0.0255591054313099,0.0255591054313099,0.0,0.01277955271565495,0.0511182108626198,0.0766773162939297,0.0,0.02236421725239616,0.008519701810436632,0.0,0.1533546325878594,0.1277955271565495,0.057507987220447275,0.0,0.0,0.09158679446219381,0.04472843450479232,0.0255591054313099,0.0511182108626198
3,0.005175388154111559,0.0457159286946521,0.0,1.0,0.07590569292696953,0.0293271995399655,0.01725129384703853,0.0,0.051753881541115584,0.062104657849338704,0.07015526164462334,0.010350776308223118,0.014951121334100058,0.03335250143760782,0.03191489361702128,0.025876940770557792,0.062104657849338704,0.01207590569292697,0.06382978723404256,0.04312823461759632,0.001725129384703853,0.062104657849338704,0.027602070155261647,0.02415181138585394,0.06037952846463485,0.0,0.04140310523289247,0.04830362277170788,0.04830362277170788,0.031052328924669352
4,0.012282497441146368,0.0,0.010747185261003071,0.0,1.0,0.051177072671443204,0.0,0.009211873080859776,0.08904810644831117,0.035312180143295804,0.061412487205731836,0.0,0.0,0.0,0.021494370522006142,0.035312180143295804,0.07062436028659161,0.0,0.05322415557830092,0.04503582395087001,0.024564994882292735,0.11668372569089049,0.0,0.11054247697031731,0.04605936540429888,0.009211873080859776,0.04605936540429888,0.03377686796315251,0.02763561924257933,0.09058341862845445
5,0.019553072625698324,0.07960893854748605,0.033519553072625705,0.0,0.033519553072625705,1.0,0.0,0.004189944134078213,0.04608938547486034,0.0,0.0,0.0,0.033519553072625705,0.0,0.21368715083798887,0.08100558659217878,0.05027932960893856,0.0,0.016759776536312852,0.05027932960893856,0.020949720670391067,0.13826815642458104,0.0,0.0,0.04608938547486034,0.0628491620111732,0.0,0.0,0.033519553072625705,0.036312849162011177
6,0.0,0.01681345076060849,0.031224979983987194,0.012009607686148921,0.05524419535628503,0.0,1.0,0.08166533226581266,0.014411529223378704,0.057646116893514815,0.001601281024819856,0.05924739791833468,0.0456365092073659,0.07325860688550842,0.041633306645316254,0.0456365092073659,0.004803843074459568,0.0,0.10088070456365093,0.01681345076060849,0.028823058446757407,0.057646116893514815,0.0,0.01801441152922338,0.057646116893514815,0.021617293835068056,0.004803843074459568,0.020816653322658127,0.024019215372297842,0.10808646917534029
7,0.036742192284139615,0.0,0.04409063074096754,0.034905082669932634,0.009185548071034904,0.005511328842620943,0.0,1.0,0.07164727495407225,0.1249234537660747,0.0,0.0,0.0,0.038579301898346595,0.04409063074096754,0.02816901408450704,0.009185548071034904,0.023882424984690752,0.06797305572565829,0.047764849969381504,0.050520514390691974,0.034905082669932634,0.07164727495407225,0.055113288426209425,0.016533986527862827,0.014696876913655847,0.06246172688303735,0.005511328842620943,0.051439069197795464,0.050520514390691974
8,0.0,0.04564315352697095,0.006224066390041494,0.0,0.01037344398340249,0.024896265560165977,0.0,0.0,1.0,0.004149377593360996,0.05394190871369295,0.0,0.0,0.0,0.1078838174273859,0.0,0.04149377593360996,0.004149377593360996,0.04149377593360996,0.01936376210235131,0.0,0.004149377593360996,0.06224066390041494,0.3817427385892116,0.11618257261410789,0.03872752420470263,0.024896265560165977,0.012448132780082988,0.0,0.0
9,0.056593095642331635,0.04753820033955857,0.11375212224108659,0.0,0.011884550084889643,0.044142614601018676,0.027164685908319185,0.0,0.05432937181663837,1.0,0.01697792869269949,0.0,0.01697792869269949,0.030560271646859084,0.09507640067911714,0.05432937181663837,0.006791171477079796,0.0,0.010186757215619693,0.008488964346349746,0.06564799094510469,0.0,0.11544991511035653,0.020373514431239387,0.030560271646859084,0.03395585738539898,0.03621958121109224,0.0,0.030560271646859084,0.07243916242218448
