,BOS,DAL,DET,HOU,IND,MIA,OKC,TOR,ATL,CLE,DEN,GSW,LAC,LAL,MEM,MIL,MIN,NOP,NYK,ORL,PHI,PHX,POR,SAC,UTA,WAS,BKN,SAS,CHA,CHI
0,1.0,0.0,0.02639563106796117,0.05097087378640777,0.026699029126213594,0.08555825242718448,0.02184466019417476,0.03398058252427185,0.017293689320388352,0.01941747572815534,0.02184466019417476,0.0,0.0,0.04004854368932039,0.04733009708737865,0.027912621359223306,0.0,0.04004854368932039,0.03762135922330098,0.06189320388349515,0.044599514563106804,0.027305825242718452,0.05097087378640777,0.19296116504854371,0.0,0.03519417475728156,0.05825242718446603,0.0,0.028216019417475733,0.0036407766990291268
1,0.013714285714285715,1.0,0.13714285714285715,0.07161904761904762,0.06171428571428572,0.018285714285714287,0.03428571428571429,0.02742857142857143,0.020571428571428574,0.0,0.036571428571428574,0.036571428571428574,0.017142857142857144,0.01142857142857143,0.05485714285714286,0.0,0.02742857142857143,0.06285714285714286,0.0,0.036571428571428574,0.04114285714285715,0.0,0.08,0.026285714285714287,0.01219047619047619,0.0,0.0,0.03047619047619048,0.10971428571428572,0.032
2,0.0064516129032258064,0.0,1.0,0.1032258064516129,0.1118279569892473,0.06451612903225806,0.0,0.2064516129032258,0.03870967741935484,0.1118279569892473,0.0,0.0,0.0,0.0,0.0,0.07741935483870968,0.0,0.0,0.0,0.1032258064516129,0.0,0.0,0.0,0.025806451612903226,0.12903225806451613,0.0,0.0,0.012903225806451613,0.008602150537634409,0.0
3,0.0,0.0,0.0743801652892562,1.0,0.0,0.0,0.2066115702479339,0.0,0.09917355371900827,0.09090909090909091,0.0,0.0,0.0,0.0371900826446281,0.06060606060606061,0.0,0.0,0.04132231404958678,0.0,0.01652892561983471,0.0,0.0,0.0,0.049586776859504134,0.02066115702479339,0.049586776859504134,0.1652892561983471,0.02203856749311295,0.024793388429752067,0.04132231404958678
4,0.0639269406392694,0.0593607305936073,0.0273972602739726,0.1095890410958904,1.0,0.0334855403348554,0.0136986301369863,0.0517503805175038,0.0,0.0,0.0,0.0182648401826484,0.0273972602739726,0.0319634703196347,0.0,0.0,0.0,0.0776255707762557,0.07534246575342465,0.0243531202435312,0.045662100456621,0.0,0.0,0.0273972602739726,0.1050228310502283,0.02511415525114155,0.0,0.1095890410958904,0.0,0.0730593607305936
5,0.0,0.03282275711159737,0.019693654266958426,0.05908096280087527,0.05543398978847556,1.0,0.05689277899343545,0.007293946024799417,0.0437636761487965,0.0175054704595186,0.0,0.0,0.015317286652078774,0.01312910284463895,0.05689277899343545,0.05579868708971553,0.0,0.06564551422319474,0.06345733041575492,0.05397520058351568,0.03209336250911743,0.05032822757111597,0.03938730853391685,0.0,0.019693654266958426,0.047045951859956234,0.03355215171407731,0.045951859956236324,0.05397520058351568,0.061269146608315096
6,0.0,0.021951219512195124,0.16097560975609757,0.04390243902439025,0.02926829268292683,0.0,1.0,0.007317073170731708,0.0,0.0,0.12682926829268293,0.0,0.007317073170731708,0.05365853658536585,0.014634146341463415,0.0,0.0,0.06341463414634146,0.13902439024390245,0.0,0.0,0.0,0.14634146341463417,0.007317073170731708,0.0,0.0,0.15365853658536585,0.024390243902439025,0.0,0.0
7,0.05203252032520325,0.0,0.0,0.09268292682926829,0.03414634146341464,0.013008130081300813,0.046341463414634146,1.0,0.02764227642276423,0.0,0.029268292682926828,0.046341463414634146,0.03902439024390244,0.05365853658536585,0.03170731707317073,0.02764227642276423,0.058536585365853655,0.00975609756097561,0.04390243902439024,0.0024390243902439024,0.014634146341463414,0.012195121951219513,0.0,0.1024390243902439,0.03414634146341464,0.03048780487804878,0.045121951219512194,0.0975609756097561,0.04390243902439024,0.01138211382113821
8,0.03668478260869565,0.07065217391304347,0.048913043478260865,0.0,0.048913043478260865,0.003623188405797101,0.06521739130434782,0.048913043478260865,1.0,0.019927536231884056,0.0,0.0,0.016304347826086956,0.021739130434782608,0.17391304347826086,0.048913043478260865,0.0625,0.016304347826086956,0.0,0.06929347826086957,0.003623188405797101,0.024456521739130432,0.024456521739130432,0.0625,0.0,0.018115942028985504,0.0,0.048913043478260865,0.05797101449275362,0.008152173913043478
9,0.0031872509960159364,0.0860557768924303,0.03187250996015937,0.08366533864541834,0.03227091633466136,0.05896414342629483,0.02868525896414343,0.0860557768924303,0.00956175298804781,1.0,0.05737051792828686,0.0,0.05258964143426295,0.0,0.0,0.07171314741035857,0.040637450199203194,0.0071713147410358575,0.045418326693227096,0.06215139442231077,0.0,0.0,0.03824701195219124,0.035856573705179286,0.04780876494023905,0.025099601593625502,0.011155378486055778,0.04302788844621515,0.004780876494023905,0.03665338645418327
