,BOS,DAL,DET,HOU,IND,MIA,OKC,TOR,ATL,CLE,DEN,GSW,LAC,LAL,MEM,MIL,MIN,NOP,NYK,ORL,PHI,PHX,POR,SAC,UTA,WAS,BKN,SAS,CHA,CHI
0,1.0,0.033069238718567005,0.04340337581811919,0.0,0.0,0.055804340337581824,0.004133654839820876,0.030313468825353088,0.022046159145711335,0.05511539786427835,0.026868756458835692,0.04133654839820876,0.0,0.13227695487426802,0.09920771615570101,0.022735101619014816,0.0,0.07233895969686532,0.046848088184636594,0.055804340337581824,0.021701687909059596,0.02893558387874613,0.0,0.002066827419910438,0.0,0.014467791939373064,0.022735101619014816,0.04133654839820876,0.08818463658284532,0.03926972097829832
1,0.0,1.0,0.0,0.030814380044020543,0.039618488628026416,0.0,0.022010271460014674,0.01760821716801174,0.1012472487160675,0.13646368305209097,0.006603081438004402,0.13939838591342626,0.0,0.015407190022010272,0.03521643433602348,0.01760821716801174,0.030814380044020543,0.10858400586940573,0.0,0.004402054292002935,0.08143800440205429,0.015407190022010272,0.023477622890682316,0.00880410858400587,0.0,0.01760821716801174,0.05282465150403522,0.02421129860601614,0.03521643433602348,0.03521643433602348
2,0.046456223942823116,0.0,1.0,0.057176891006551524,0.03216200119118523,0.0,0.0,0.0,0.13817748659916615,0.06253722453841573,0.0357355568790947,0.05002977963073258,0.0,0.0,0.0,0.0,0.0,0.0071471113758189405,0.0714711137581894,0.1072066706372841,0.0,0.057176891006551524,0.0,0.15008933889219775,0.0,0.05360333531864205,0.009529481834425254,0.12150089338892199,0.0,0.0
3,0.047947693425354154,0.015256084271703593,0.0,1.0,0.03922993098438067,0.019614965492190335,0.005811841627315654,0.04358881220486741,0.11768979295314201,0.026153287322920445,0.04576825281511078,0.037050490374137296,0.020341445695604792,0.021794406102433706,0.015256084271703593,0.0,0.08281874318924808,0.018525245187068648,0.0,0.10025426807119504,0.04358881220486741,0.029059208136578276,0.03487104976389393,0.019614965492190335,0.019614965492190335,0.004358881220486741,0.021794406102433706,0.004358881220486741,0.06538321830730112,0.10025426807119504
4,0.02795899347623486,0.0,0.008387698042870456,0.0,1.0,0.0,0.09226467847157503,0.009319664492078286,0.02050326188257223,0.0195712954333644,0.022367194780987885,0.06150978564771668,0.0,0.016775396085740912,0.06989748369058714,0.0,0.0195712954333644,0.0,0.0027958993476234857,0.033550792171481825,0.04473438956197577,0.13979496738117428,0.0,0.0782851817334576,0.05312208760484623,0.08387698042870458,0.07269338303821063,0.0,0.06150978564771668,0.06150978564771668
5,0.0,0.01829268292682927,0.04115853658536586,0.0663109756097561,0.03429878048780488,1.0,0.03201219512195122,0.043445121951219516,0.057926829268292686,0.08003048780487806,0.0,0.0663109756097561,0.0,0.0,0.043445121951219516,0.02286585365853659,0.0,0.06859756097560976,0.03429878048780488,0.05182926829268294,0.04115853658536586,0.07317073170731708,0.05030487804878049,0.011432926829268294,0.013719512195121953,0.02134146341463415,0.0068597560975609765,0.013719512195121953,0.0777439024390244,0.029725609756097567
6,0.0,0.01629549158066268,0.04562737642585551,0.05649103747963062,0.0,0.0,1.0,0.003259098316132536,0.1890277023356871,0.06844106463878326,0.0,0.0803910917979359,0.01955458989679522,0.0,0.013036393264530145,0.0,0.07387289516567082,0.04128191200434546,0.0,0.04562737642585551,0.02607278652906029,0.0717001629549158,0.0407387289516567,0.06518196632265072,0.04562737642585551,0.0,0.05214557305812058,0.013036393264530145,0.013036393264530145,0.01955458989679522
7,0.025559105431309896,0.0071884984025559085,0.060702875399361006,0.0,0.015974440894568686,0.0,0.021565495207667727,1.0,0.03833865814696485,0.07348242811501596,0.0,0.0,0.0,0.043130990415335455,0.0,0.0,0.05031948881789136,0.062300319488817875,0.0814696485623003,0.05111821086261979,0.02715654952076677,0.0,0.019169329073482424,0.019169329073482424,0.09584664536741212,0.079073482428115,0.04472843450479232,0.009584664536741212,0.09105431309904151,0.08306709265175717
8,0.0,0.0,0.06415094339622643,0.0,0.01886792452830189,0.0,0.0,0.0,1.0,0.0,0.022641509433962266,0.28301886792452835,0.03962264150943397,0.0,0.0,0.0,0.03962264150943397,0.0,0.02830188679245283,0.04528301886792453,0.05660377358490566,0.07358490566037737,0.0,0.0,0.0,0.10754716981132076,0.0,0.0509433962264151,0.169811320754717,0.0
9,0.0,0.0,0.08,0.0,0.09777777777777778,0.0,0.0,0.0,0.05333333333333333,1.0,0.14222222222222222,0.0,0.0,0.0,0.06222222222222222,0.0,0.05333333333333333,0.0,0.09333333333333334,0.0,0.0,0.0,0.10666666666666666,0.0,0.0,0.11555555555555555,0.0,0.14222222222222222,0.017777777777777778,0.035555555555555556
